d_case_no,d_name,d_last_kno_addr,c_case_type,c_violation,c_violation_date,c_location,c_plea,c_plea_ent_by,c_status,c_so_no,c_deposit_amt,c_in_collection,c_installment_plan,j_finding,j_penalty,j_balance_due,j_date,j_due_on_date,j_branch
15021851,COMMUNITY RELATIONS SOCIAL DEVELOPMENT,"4041 N RICHARDS ST, MILWAUKEE, WI 53212",Traffic citation,"Statute TR327.03(3), Fed Reg/Safety - General",2015-04-08 10:43:00.000000,NORTH AVE W / 30TH ST N,No Contest,Court,Closed,I1017225,124,No,No,Guilty,124,0,2015-05-22,2015-07-21,1
15021854,STATE DISPOSAL SERVICES LLC,"5344 N 124TH ST, MILWAUKEE, WI 53225",Traffic citation,"Statute TR327.03(4), Violation of Out of Service Notice",2015-04-14 13:48:00.000000,FOND DU LAC AVE W / RIDGE CT W,No Contest,Court,Closed,S5478841,161.8,No,No,Guilty,161.8,0,2015-05-22,2015-05-22,1
15021855,STATE DISPOSAL SERVICES LLC,"5344 N 124TH ST, MILWAUKEE, WI 53225",Traffic citation,"Statute TR327.03(4), Violation of Out of Service Notice",2015-04-14 13:48:00.000000,FOND DU LAC AVE W / RIDGE CT W,No Contest,Court,Closed,S5478852,161.8,No,No,Guilty,161.8,0,2015-05-22,2015-05-22,1
15021856,STATE DISPOSAL SERVICES LLC,"5344 N 124TH ST, MILWAUKEE, WI 53225",Traffic citation,"Statute TR327.03(4), Violation of Out of Service Notice",2015-04-14 13:48:00.000000,FOND DU LAC AVE W / RIDGE CT W,No Contest,Court,Closed,S5478863,161.8,No,No,Guilty,161.8,0,2015-05-22,2015-05-22,1
15021880,NUMBER ONE PORTABLES LLC,"1627 SQUARE CIR, WAUKESHA, WI 53186",Traffic citation,"Statute TR327.03(4), Violation of Out of Service Notice",2015-04-08 14:20:00.000000,NORTH AVE W / 30TH ST N,No Contest,Court,Closed,I1017236,161.8,No,No,Guilty,161.8,0,2015-05-22,2015-07-21,1
15021881,NUMBER ONE PORTABLES LLC,"1627 SQUARE CIR, WAUKESHA, WI 53186",Traffic citation,"Statute TR327.03(5), Interstate/Intrastate Driving Rqmts",2015-04-08 14:20:00.000000,NORTH AVE W / 30TH ST N,No Contest,Court,Closed,I1017240,161.8,No,No,Guilty,161.8,0,2015-05-22,2015-07-21,1
15021898,ST VINCENT DEPAUL SOCIETY OF MILWAUKEE,"9601 W SILVER SPRING DR, MILWAUKEE, WI 53225",Traffic citation,"Statute TR327.03(5), Interstate/Intrastate Driving Rqmts",2015-04-07 12:44:00.000000,JUNEAU AVE W / 17TH ST N,No Contest,Court,Closed,S5478760,161.8,No,No,Guilty,161.8,0,2015-06-09,2015-08-10,1
15021899,ST VINCENT DEPAUL SOCIETY OF MILWAUKEE,"9601 W SILVER SPRING DR, MILWAUKEE, WI 53225",Traffic citation,"Statute TR327.03(4), Violation of Out of Service Notice",2015-04-07 12:44:00.000000,JUNEAU AVE W / 17TH ST N,No Contest,Court,Closed,S5478771,161.8,No,No,Guilty,161.8,0,2015-06-09,2015-08-10,1
15021957,PAK RENTALS & CONSTRUCTION LLC,"2842 S 49TH ST, MILWAUKEE, WI 53219",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-01-20 00:00:00.000000,1316 S 11 ST,No Contest,Court,Active,11283771,0,Yes,No,Guilty,5000,5000,2015-06-03,2015-08-03,A
15021963,31ST STREET HOLDINGS LLC,"920 W SILVER SPRING DRV, GLENDALE, WI 53209",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-02-23 00:00:00.000000,2011 N 30 ST,No Contest,Court,Active,11340221,0,No,No,Guilty,1500,1500,2015-06-03,2018-11-12,2
15021969,KILBOURN COURT LLC,"6671 N 52 ST, Milwaukee, WI 53223",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-01-08 00:00:00.000000,2448 W KILBOURN AVE,No Contest,Court,Active,11268561,0,No,No,Guilty,230,230,2015-06-03,2015-08-03,A
15021985,SAMICO LLC,"3888 N FRATNEY ST, Milwaukee, WI 53212",Parking,"Ordinance 101-34-1, Contested Parking Citation(s)",2015-02-20 11:11:00.000000,,No Contest,"sammy omari,",Closed,,0,No,No,Guilty,65,0,2015-05-04,2015-05-04,1
15022224,GARRAD LLC,"220 E MICHIGAN ST, Milwaukee, WI 53202",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-12-16 00:00:00.000000,3616 N 3 ST,No Contest,Court,Active,11243991,0,No,No,Guilty,1280,1280,2015-06-03,2015-08-03,A
15022225,PAK RENTALS & CONSTRUCTION LLC,"2842 S 49TH ST, MILWAUKEE, WI 53219",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-11-19 00:00:00.000000,1425 N 35 ST,No Contest,Court,Active,11204991,0,Yes,No,Guilty,5000,5000,2015-06-03,2015-08-03,A
15022226,JUMPER ONE LLC,"3121 Apt. 3 W Wisconsin AVE, Milwaukee, WI 53208",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-11-21 00:00:00.000000,4921 N 36 ST,No Contest,Mark Roeker,Closed,11207981,0,No,No,Guilty,230,0,2015-06-03,2015-09-01,A
15022227,TIGGERS LLC,"2340 S 31 ST, Milwaukee, WI 53215",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-02-26 00:00:00.000000,4963 N 48 ST,No Contest,Court,Active,11341831,0,No,No,Guilty,1080,1080,2015-06-03,2015-08-03,A
15022229,823 LLC,"1129 Apt. 1102 N JACKSON ST, Milwaukee, WI 53202",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-08-14 00:00:00.000000,823 W HADLEY ST,No Contest,Debborrah Scheid,Closed,11037341,0,No,No,Guilty,580,0,2015-08-06,2015-11-04,2
15022230,1519 NORTH LLC,"P.O. BOX 1952, BROOKFIELD, WI 53008",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-03-03 00:00:00.000000,1519 N 29 ST,No Contest,Clyde Tinnen,Active,11349302,0,Yes,No,Guilty,880,880,2015-08-25,2015-11-23,2
15022231,1519 NORTH LLC,"P.O. BOX 1952, BROOKFIELD, WI 53008",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-03-11 00:00:00.000000,1519 N 29 ST,No Contest,Clyde Tinnen,Active,11365901,0,Yes,No,Guilty,1080,1080,2015-08-25,2015-11-23,2
15022232,RESERVOIR PROPERTIES LLC,"2326 E ELM RD, OAK CREEK, WI 53154",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-12-29 00:00:00.000000,1851 N 2 ST,No Contest,Court,Active,11255661,0,Yes,No,Guilty,3000,3000,2015-06-03,2015-08-03,A
15022233,MARQUETTE JUNEAU LLC,"2904 Apt. 2 W WISCONSIN AVE, Milwaukee, WI 53208",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-03-03 00:00:00.000000,2904 W WISCONSIN AVE,No Contest,Court,Active,11349661,0,No,No,Guilty,300,300,2015-06-25,2015-08-24,2
15022386,ALLAROUND LLC,"7429 W BURLEIGH ST, MILWAUKEE, WI 53210",Traffic citation,"Statute TR327.03(1), Fed Reg/Safety - General",2015-04-12 21:04:00.000000,HOPKINS ST W / 27TH ST N,No Contest,Court,Active,S5797116,124,No,No,Guilty,124,124,2015-05-27,2015-07-27,2
15022934,BECHER PETRO PANTRY LLC,"610 W BECHER ST, Milwaukee, WI 53215",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-01-21 00:00:00.000000,610 W BECHER ST,No Contest,Paramjit Singh,Closed,11285101,0,No,No,Guilty,300,0,2015-06-03,2015-09-01,A
15022939,CITY TRANSFORMATION LIMITED,"1442 Apt. 300 N FARWELL AVE, Milwaukee, WI 53202",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-11-21 00:00:00.000000,2814 N 38 ST,No Contest,Court,Active,11209901,0,Yes,No,Guilty,1080,1080,2015-06-03,2015-08-03,A
15022940,THE STEAVENS GROUP II LLC,"4316 N 63 ST, Milwaukee, WI 53216",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-03-04 00:00:00.000000,2639 N 21 ST,No Contest,Court,Active,11351071,0,No,No,Guilty,780,780,2015-06-04,2015-08-03,1
15022941,PHOENIX OF MILW II LLC,"S90 W18920 ACORN DRV, MUSKEGO, WI 53150",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-01-28 00:00:00.000000,2475 N NEWHALL LN,No Contest,Court,Closed,11300691,0,No,No,Guilty,280,0,2015-06-04,2015-08-03,1
15022942,HOPE THROUGH DIVINE INTERVENTION INC,"5254 N 53RD ST, MILWAUKEE, WI 53218",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-03-09 00:00:00.000000,4612 N 30 ST,No Contest,Court,Active,11362601,0,No,No,Guilty,1780,1780,2015-06-04,2015-08-03,1
15023051,BRUNOW BUILDERS INC,"31717 116TH ST, TWIN LAKES, WI 53181",Traffic citation,"Statute 341.03(1), Oper Veh After Sus/Rev or Can of Reg",2015-04-10 12:35:00.000000,CAPITOL DR W / 44TH ST N,No Contest,Court,Closed,S2216071,98.8,No,No,Guilty,98.8,0,2015-05-29,2015-07-28,2
15023052,BRUNOW BUILDERS INC,"31717 116TH ST, TWIN LAKES, WI 53181",Traffic citation,"Statute 341.04(1), Non-Registration of Vehicle",2015-04-10 12:35:00.000000,CAPITOL DR W / 44TH ST N,No Contest,Court,Closed,S2216082,98.8,No,No,Guilty,98.8,0,2015-05-29,2015-07-28,2
15023053,BRUNOW BUILDERS INC,"31717 116TH ST, TWIN LAKES, WI 53181",Traffic citation,"Statute TR327.03(5), Interstate/Intrastate Driving Rqmts",2015-04-10 12:35:00.000000,CAPITOL DR W / 44TH ST N,No Contest,Court,Closed,S2216093,161.8,No,No,Guilty,161.8,0,2015-05-29,2015-07-28,2
15023061,CENTRAL STATES TRUCKING CO,"478 THOMAS DR, BENSENVILLE, IL 60106",Traffic citation,"Statute TR327.03(5), Interstate/Intrastate Driving Rqmts",2015-04-15 14:39:00.000000,COLLEGE AVE W / 20TH ST S,No Contest,Court,Closed,S2216163,161.8,No,No,Guilty,161.8,0,2015-05-29,2015-07-28,2
15023108,PREFERRED CARRIER LOGISTI LLC,"6930 S 6TH ST, OAK CREEK, WI 53154",Traffic citation,"Statute TR327.03(5), Interstate/Intrastate Driving Rqmts",2015-04-15 08:39:00.000000,COLLEGE AVE W / 20TH ST S,Guilty,Jeff Sirvina,Closed,S2216152,161.8,No,No,Guilty,161.8,0,2015-05-29,2015-07-28,2
15023167,POGALL LLC,"414 S 2ND ST, MILWAUKEE, WI 53204",Municipal citation,"Ordinance 200-53-5-a, Fail to Inform Tenant of Inspection",2015-04-29 10:30:00.000000,2463 N 21 ST,No Contest,Court,Closed,DNS011462721,502,No,No,Guilty,502,0,2015-06-04,2015-08-03,1
15023171,ZAIRE NICHOLE PROPERTIES LLC,"827 N 34TH ST, MILWAUKEE, WI 53208",Municipal citation,"Ordinance 214-7-2-b-1, Annual Fire Inspection Required",2015-03-10 11:35:00.000000,3413 W WELLS ST,No Contest,texax bufkin,Closed,DNS011366671,160,No,No,Guilty,80,0,2015-06-04,2015-08-03,1
15023387,MILWAUKEE BEST FURNITURE,"2670 N BUFFUM ST, MILWAUKEE, WI 53212",Traffic citation,"Statute TR327.03(1), Fed Reg/Safety - General",2015-04-21 17:45:00.000000,CENTER ST W / 21ST ST N,No Contest,Court,Active,S5797164,124,No,No,Guilty,124,124,2015-06-01,2015-07-31,1
15023388,MILWAUKEE BEST FURNITURE,"2670 N BUFFUM ST, MILWAUKEE, WI 53212",Traffic citation,"Statute 344.62(1), Operate Motor Vehicle without Insurance",2015-04-21 17:45:00.000000,CENTER ST W / 21ST ST N,No Contest,Court,Active,S5797175,124,No,No,Guilty,124,124,2015-06-01,2015-07-31,1
15023389,MILWAUKEE BEST FURNITURE,"2670 N BUFFUM ST, MILWAUKEE, WI 53212",Traffic citation,"Statute TR327.03(1), Fed Reg/Safety - General",2015-04-21 17:45:00.000000,CENTER ST W / 21ST ST N,No Contest,Court,Active,S5797186,124,No,No,Guilty,124,124,2015-06-01,2015-07-31,1
15023390,MILWAUKEE BEST FURNITURE,"2670 N BUFFUM ST, MILWAUKEE, WI 53212",Traffic citation,"Statute 343.45(2), Permit Unauthorized Person to Drive",2015-04-21 17:45:00.000000,CENTER ST W / 21ST ST N,No Contest,Court,Active,S5797190,124,No,No,Guilty,124,124,2015-06-01,2015-07-31,1
15023814,NTO LLC,"17145 Apt. 157J W BLUEMOUND RD, BROOKFIELD, WI 53005",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-02-20 00:00:00.000000,2408 W KILBOURN AVE,No Contest,Court,Active,11332121,0,Yes,No,Guilty,2330,2330,2015-06-03,2015-08-03,A
15023815,BLUESTONE PROPERTIES LLC,"1867 DYNNA DRV, GRAFTON, WI 53024",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-10-21 00:00:00.000000,4522 W HAMPTON AVE,No Contest,Court,Active,11154993,0,No,No,Guilty,1250,1250,2015-06-04,2015-08-03,1
15023816,GLENTOSA INVESTMENTS INC,"8020 Apt. 200 EXCELSIOR DRV, MADISON, WI 53717",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-12-04 00:00:00.000000,9030 W BENDER AVE,No Contest,Court,Closed,11227261,0,No,No,Guilty,1130,0,2015-06-11,2015-11-30,3
15023817,HOMEPLATE INVESTMENTS LLC,"W7026 COTTONVILLE DRV, WAUTOMA, WI 54982",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-12-09 00:00:00.000000,2475 W HOPKINS ST,No Contest,Court,Closed,11234371,0,No,No,Guilty,3280,0,2015-06-11,2015-08-10,3
15023818,ARORA OIL CORP,"2675 AMERICAN DRV, APPLETON, WI 54914",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-03-13 00:00:00.000000,7911 N 60 ST,No Contest,Court,Active,11370081,0,No,No,Guilty,850,830,2015-08-20,2015-10-19,3
15023819,2146 48 N 51 ST LLP,"5128 Apt. 301 W BLUEMOUND RD, Milwaukee, WI 53208",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-01-13 00:00:00.000000,2146 N 51 ST,No Contest,David Andrew,Closed,11274631,0,No,No,Guilty,230,0,2015-06-04,2015-06-04,1
15023820,HENRYS INVESTMENT GROUP LLC,"3000 W LINCOLN AVE, MILWAUKEE, WI 53215",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-07-10 00:00:00.000000,2548 S 6 ST,No Contest,John Lusz,Active,10968241,0,No,No,Guilty,480,480,2015-08-04,2015-10-05,1
15023821,ALMIAN HOLDINGS LLC,"1840 N 6 ST, Milwaukee, WI 53212",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-01-21 00:00:00.000000,3271 N HOLTON ST,No Contest,Sujin Lee,Closed,11285171,0,No,No,Guilty,280,0,2015-09-29,2015-11-30,1
15023822,SILVER BAY HOLDINGS LLC,"306 E WILSON ST, MADISON, WI 53703",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-01-27 00:00:00.000000,1935 W SILVER SPRING DRV,No Contest,Defense Attorney,Closed,11294191,0,No,No,Guilty,280,0,2015-06-03,2015-08-03,1
15023823,EXTRA SHARP INVESTMENTS LLC,"5801 TOWN HALL DRV, SUN PRAIRIE, WI 53590",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-02-12 00:00:00.000000,2800 N 16 ST,No Contest,Court,Active,11328381,0,Yes,No,Guilty,3390,3390,2015-06-04,2015-08-03,1
15023824,MCGRAW GROUP I LLC,"W230N4901 Apt. B BETKER DRV, PEWAUKEE, WI 53072",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-08-18 00:00:00.000000,5320 N 38 ST,No Contest,Defense Attorney,Closed,11042451,0,No,No,Guilty,2495,0,2015-09-29,2015-11-30,1
15023825,CP CORPORATION,"5532 DURAND AVE, RACINE, WI 53406",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-11-03 00:00:00.000000,2121 W NORTH AVE,No Contest,Jamie Vasquez,Closed,11175712,0,No,No,Guilty,730,0,2015-07-07,2015-10-05,1
15023826,CHILDRENS FIRST LLC,"752 LAKE SHORE RD, GRAFTON, WI 53024",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-01-27 00:00:00.000000,5926 N TEUTONIA AVE,No Contest,Court,Active,11305581,0,No,No,Guilty,430,430,2015-06-04,2015-08-03,1
15024104,Y & K ENTERPRISES LLC,"2438 W HOPKINS AVE, MILWAUKEE, WI 53206",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-03-25 00:00:00.000000,2828 N TEUTONIA AVE,No Contest,Court,Active,11394671,0,No,No,Guilty,480,480,2015-06-04,2015-08-03,1
15024107,CHARLES RUBNITZ CO INC,"7133 W NORTH AVE, WAUWATOSA, WI 53213",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-02-26 00:00:00.000000,2712 W GARFIELD AVE,No Contest,neil rubnitz,Closed,11342701,0,No,No,Guilty,880,0,2015-09-29,2016-02-08,1
15024110,LARRYS FIESTA LLC,"4745 N 53 ST, Milwaukee, WI 53218",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-01-29 00:00:00.000000,5219 W HAMPTON AVE,No Contest,Defense Attorney,Closed,11300881,0,No,No,Guilty,380,0,2015-08-04,2015-10-05,1
15024248,LJ KEOGH LLC,"6907 W FLORIST AVE, Milwaukee, WI 53218",Municipal citation,"Ordinance 200-24-1, Building Permit Required",2015-04-29 08:00:00.000000,2675 N 52 ST,No Contest,Court,Active,DNS011464131,439,No,No,Guilty,439,439,2015-06-04,2015-08-03,1
15024249,CITY TRANSFORMATION LIMITED,"1442 Apt. 300 N FARWELL AVE, Milwaukee, WI 53202",Municipal citation,"Ordinance 78-31-3-d, Cruelty to Animals - Kept in Garage/Shed",2015-04-30 13:05:00.000000,2736 N 53 ST,No Contest,Court,Active,DNS011469761,344.5,No,No,Guilty,344.5,344.5,2015-06-11,2015-08-10,3
15024298,BADGER PLUMBING INC,"10343 W FOND DU LAC AVE, MILWAUKEE, WI 53225",Traffic citation,"Statute 341.04(2), Improper Registration of Vehicle",2015-04-20 13:05:00.000000,35TH ST N / KILBOURN AVE W,No Contest,Court,Closed,S5478933,187,No,No,Guilty,187,0,2015-06-05,2015-08-04,1
15024299,BADGER PLUMBING INC,"10343 W FOND DU LAC AVE, MILWAUKEE, WI 53225",Traffic citation,"Statute TR327.03(5), Interstate/Intrastate Driving Rqmts",2015-04-20 13:05:00.000000,35TH ST N / KILBOURN AVE W,No Contest,Court,Closed,S5478944,161.8,No,No,Guilty,161.8,0,2015-06-05,2015-08-04,1
15024397,MAJESTIC LIMOUSINE,"W163N10602 RIDGEVIEW LN, GERMANTOWN, WI 53022",Traffic citation,"Statute 341.04(1), Non-Registration of Vehicle",2015-04-17 23:56:00.000000,4TH ST N / HIGHLAND AVE W,No Contest,Defendant,Closed,S2447911,98.8,No,No,Guilty,98.8,0,2015-06-24,2015-09-22,1
15024398,MAJESTIC LIMOUSINE,"W163N10602 RIDGEVIEW LN, GERMANTOWN, WI 53022",Traffic citation,"Statute 341.61(2), Display Unauth. Veh. Registration Plate",2015-04-17 23:56:00.000000,4TH ST N / HIGHLAND AVE W,No Contest,Defendant,Closed,S2447922,161.8,No,No,Guilty,161.8,0,2015-06-24,2015-09-22,1
15024399,MAJESTIC LIMOUSINE,"W163N10602 RIDGEVIEW LN, GERMANTOWN, WI 53022",Traffic citation,"Statute 194.34(1), Contract Motor Carrier Fail/License",2015-04-17 23:56:00.000000,4TH ST N / HIGHLAND AVE W,Not Guilty,Fikrat Gur,Closed,S2447933,691,No,No,Dismissed without Prejudice,0,0,2015-06-24,2015-06-24,1
15024690,FEDERAL NATIONAL MORTGAGE ASSN,"ONE Apt. 14FL S WACKER DRV, CHICAGO, IL 60606",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-02-25 00:00:00.000000,3204 N 9 ST,No Contest,Defense Attorney,Closed,11339971,0,No,No,Guilty,5610,0,2015-08-13,2015-11-11,3
15024702,HOLT HOLDINGS LLC,"8368 S TUCKAWAY SHORES DRV, FRANKLIN, WI 53132",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-03-20 00:00:00.000000,5100 W CENTER ST,No Contest,Court,Active,11382961,0,No,No,Guilty,5400,5400,2015-06-11,2015-08-10,3
15024706,JP MORGAN CHASE BANK NA,"3415 VISION DRV, COLUMBUS, OH 43219",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-02-20 00:00:00.000000,801 E LINUS ST,No Contest,Court,Closed,11333661,0,No,No,Guilty,1500,0,2015-06-11,2015-08-10,3
15024707,MILWAUKEE REVIVAL II LLC,"4123 Apt. 210 TERMINAL DRV, MCFARLAND, WI 53558",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-09-04 00:00:00.000000,2146 N 46 ST,No Contest,Court,Closed,11073731,0,No,No,Guilty,830,0,2015-06-11,2015-08-10,3
15024709,KMWC 845 LLC,"8040 Apt. 400 EXCELSIOR DRV, MADISON, WI 53717",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-03-02 00:00:00.000000,845 N 26 ST,No Contest,Court,Closed,11346131,0,No,No,Guilty,430,0,2015-06-11,2015-08-10,3
15024947,BANK OF AMERICA,"16001 N DALLAS PKY, ADDISON, TX 75001",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-10-06 00:00:00.000000,752 N 26 ST,No Contest,Court,Closed,11125751,0,No,No,Guilty,8500,0,2015-06-11,2015-08-10,3
15024948,RNTSDU INVESTMENTS LLC,"17145 Apt. 157J W BLUEMOUND RD, BROOKFIELD, WI 53005",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2015-03-11 00:00:00.000000,1442 N FARWELL AVE,No Contest,Gerald Macklin,Active,11366391,0,Yes,No,Guilty,480,480,2015-09-01,2015-11-02,3
15024949,UNITED REALTY LLC,"3100 W CONCORDIA AVE, MILWAUKEE, WI 53216",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-12-18 00:00:00.000000,3002 W BURLEIGH ST,No Contest,Arthur Arnstein,Closed,11250071,0,No,No,Guilty,230,0,2015-09-01,2015-11-02,3
15025375,EAGLE DISPOSAL INC,"150 Apt. 270 N SUNNYSLOPE RD, BROOKFIELD, WI 53005",Municipal citation,"Ordinance 80-65-4, Noise Nuisances",2015-04-30 06:45:00.000000,1725 N PALMER ST,No Contest,Court,Closed,DNS011487611,292,No,No,Guilty,292,0,2015-06-18,2015-08-17,1
15025514,SMS INVESTMENT GROUP LLC,"213 N PARK ST, PORT WASHINGTON, WI 53074",Municipal citation,"Ordinance 295, Zoning Violations",2015-04-22 12:50:00.000000,3100 W CAPITOL DRV,No Contest,"Samina Ali, RA",Active,DNS011449401,355,No,No,Guilty,225,225,2015-08-13,2015-10-13,3
15025515,SAMER REAL ESTATE LLC,"1721 W ASPIN ST, MILWAUKEE, WI 53211",Summons & Complaint,"Ordinance 200 through 295, Building Code Violations",2014-05-22 00:00:00.000000,5003 N TEUTONIA AVE,No Contest,Court,Closed,10890851,0,No,No,Guilty,480,0,2015-06-11,2015-08-10,3
15025610,CORNERSTONE PAVERS LLC,"6422 Apt. #1 STATE ROAD 31, RACINE, WI 53402",Traffic citation,"Statute 348.15(3)(c), Violate Class A Hwy Weight Limits",2015-04-24 10:05:00.000000,60TH ST N / HOPE AVE W,No Contest,Amy Cape,Closed,B2296534,947.84,No,No,Guilty,700,0,2015-07-15,2015-10-13,2
15025611,CORNERSTONE PAVERS LLC,"6422 Apt. #1 STATE ROAD 31, RACINE, WI 53402",Traffic citation,"Statute TR327.03(4), Violation of Out of Service Notice",2015-04-24 10:05:00.000000,60TH ST N / HOPE AVE W,Not Guilty,Amy Cape,Closed,B2296545,161.8,No,No,Dismissed without Prejudice,0,0,2015-07-15,2015-07-15,2
15025612,CORNERSTONE PAVERS LLC,"6422 Apt. #1 STATE ROAD 31, RACINE, WI 53402",Traffic citation,"Statute TR327.03(4), Violation of Out of Service Notice",2015-04-24 10:05:00.000000,60TH ST N / HOPE AVE W,No Contest,Amy Cape,Closed,B2296556,161.8,No,No,Guilty,161.8,0,2015-07-15,2015-10-13,2
15025613,CORNERSTONE PAVERS LLC,"6422 Apt. #1 STATE ROAD 31, RACINE, WI 53402",Traffic citation,"Statute TR327.03(5), Interstate/Intrastate Driving Rqmts",2015-04-24 10:05:00.000000,60TH ST N / HOPE AVE W,No Contest,Amy Cape,Closed,B2296560,161.8,No,No,Guilty,161.8,0,2015-07-15,2015-10-13,2
15025614,CORNERSTONE PAVERS LLC,"6422 Apt. #1 STATE ROAD 31, RACINE, WI 53402",Traffic citation,"Statute TR327.03(5), Interstate/Intrastate Driving Rqmts",2015-04-24 10:05:00.000000,60TH ST N / HOPE AVE W,Not Guilty,Amy Cape,Closed,B2296571,161.8,No,No,Dismissed without Prejudice,0,0,2015-07-15,2015-07-15,2
